ID;Latitude;Longitude;ope1;ope2;ope3;ope4;efex1;efex2;efex3;efex4;efin1;efin2;efin3;efin4;efin5;intpol1;intpol2;intpol3;intpol4;intpol5;intknow;senknow1;senknow2;senknow3;senknow4;senknow5;autknow;partinf1;partinf2;partinf3;partinf4;partinf5;partinf6;polpart;parton1;parton2;parton3;parton4;parton5;parton6;partonline;acce1;acce2;acce3;use1;use2;use3;use4;use5;use6;use7;com1;com2;com3;com4;com5;com6;com7;com8;com9;com10;prov1;prov2;prov3;prov4;prov5;prov6;prov7;sexo;edad;edadcat;SES;educ;right;center;left;year;_merge;periphery;yearcat1;yearcat2;yearcat3;Cluster_01;Cluster_05;camp
975;-33.0443237;-71.62932;2;2;4;3;4;2;4;4;2;3;4;1;4;1;4;3;2;4;0;0;1;1;0;0;2;0;0;0;0;1;0;1;1;0;0;0;0;0;1;S?;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;73;60 or more;1;Basica incompleta o menos;No;No;No;19;master only (1);0;1;0;0;0;0;0
978;-33.0442834;-71.6295802;4;4;4;3;1;2;5;4;5;1;4;1;1;4;4;4;4;4;1;1;1;1;1;0;5;1;1;1;1;1;1;6;1;1;1;1;1;1;6;S?;S?;S?;7;4;6;6;6;4;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;36;30-44;4;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
979;-33.0442828;-71.6299139;5;4;;;1;2;1;2;1;2;1;2;5;2;2;2;3;3;0;0;1;1;1;0;3;0;0;0;0;1;0;1;0;1;0;0;0;0;1;S?;S?;S?;7;7;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;55;45-59;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
981;-33.0442622;-71.6288223;2;2;3;2;2;3;2;4;2;2;2;2;2;2;2;3;3;2;1;0;1;1;1;0;4;0;0;0;0;0;0;0;1;1;0;0;0;0;2;S?;S?;;7;4;7;1;4;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;18;18-29;3;Media completa;No;Yes;No;20;master only (1);0;0;1;0;0;0;0
985;-33.0442093;-71.6305301;4;4;4;3;2;1;5;4;4;4;2;2;2;3;4;3;4;3;1;0;1;1;1;0;4;0;1;0;0;1;0;2;1;0;1;0;0;0;2;S?;S?;S?;7;7;7;7;7;4;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;46;45-59;5;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
992;-33.0440501;-71.6292167;2;2;3;1;2;2;1;3;4;4;1;5;5;1;4;4;4;4;1;1;0;0;1;0;3;1;1;1;0;1;1;5;1;1;0;0;0;0;2;S?;S?;No;7;7;4;7;7;7;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;72;60 or more;4;Universitaria completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
997;-33.0439736;-71.6291315;2;4;3;1;4;1;4;1;2;3;2;2;2;1;3;4;3;4;1;1;1;1;1;0;5;1;1;1;0;1;1;5;1;1;0;0;0;0;2;S?;No;S?;7;4;4;4;1;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;50;45-59;4;Media completa;No;No;No;20;master only (1);0;0;1;0;0;0;0
917;-33.0450866;-71.6505743;2;2;2;2;2;4;2;2;2;4;2;4;4;1;3;3;3;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;3;2;5;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;27;18-29;1;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;1
919;-33.0450676;-71.6514176;4;4;4;4;2;2;1;2;4;2;2;3;4;2;3;2;3;3;0;0;1;1;1;0;3;0;1;0;1;1;0;3;1;1;0;1;0;0;3;S?;S?;S?;7;7;4;4;4;5;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;30;30-44;4;Media tecnica completa;No;No;Yes;19;master only (1);0;1;0;0;0;1;1
923;-33.0449809;-71.6511822;3;2;3;4;3;2;2;2;3;4;3;3;3;2;3;2;2;3;0;0;1;1;1;0;3;0;1;0;0;1;1;3;1;1;0;1;0;0;3;S?;S?;S?;7;7;7;1;1;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;28;18-29;4;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
924;-33.0449638;-71.6511584;2;4;4;2;2;3;2;2;3;4;2;3;4;2;3;3;3;3;0;0;0;0;0;0;0;0;1;1;1;0;0;3;0;0;0;0;0;0;0;S?;S?;No;7;7;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;18;18-29;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
939;-33.0447475;-71.651202;2;2;2;2;2;2;2;2;4;4;2;2;2;1;1;1;1;1;0;0;1;1;1;0;3;0;1;1;0;1;0;3;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;68;60 or more;2;Basica incompleta o menos;No;No;No;19;master only (1);0;1;0;0;0;1;1
947;-33.0446116;-71.6502403;2;2;2;2;2;2;2;2;2;2;2;4;4;1;2;2;2;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;;6;4;5;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;57;45-59;4;Superior tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
990;-33.044084;-71.6518902;2;1;2;2;2;2;2;1;2;2;2;2;4;1;3;4;4;4;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;S?;No;7;1;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;37;30-44;2;Media completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
991;-33.0440789;-71.6519163;2;2;4;4;2;2;2;2;4;4;2;4;4;1;2;2;2;2;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;S?;S?;7;4;5;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;25;18-29;1;Superior tecnica incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;1
1016;-33.0434716;-71.6512485;2;2;2;2;1;2;2;4;1;1;1;1;3;1;4;4;4;4;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;52;45-59;2;Basica completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
1017;-33.0434679;-71.6508865;2;1;1;1;2;2;2;2;1;2;2;2;3;1;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;5;1;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;58;45-59;1;Basica completa;No;No;No;19;master only (1);0;1;0;0;0;1;1
1018;-33.0434672;-71.651194;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;48;45-59;1;Basica incompleta o menos;No;No;No;19;master only (1);0;1;0;0;0;1;1
3954;-33.0442707;-71.6511047;3;4;4;4;3;3;1;1;4;4;4;2;3;2;2;2;3;2;1;1;1;1;1;0;5;1;1;0;0;1;1;4;1;1;0;1;0;0;3;No;S?;No;7;5;4;1;3;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;41;30-44;4;Universitaria completa;No;Yes;No;21;using only (2);0;0;0;1;0;1;1
3956;-33.0442299;-71.6502531;2;2;3;2;3;3;2;2;3;4;3;3;3;2;3;3;3;3;1;0;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;;7;1;5;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;32;30-44;2;Media completa;No;No;No;21;using only (2);0;0;0;1;0;1;1
3958;-33.0439592;-71.6505316;;;;;;;;;;;;;;1;2;2;2;2;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;69;60 or more;1;Basica completa;No;No;No;21;using only (2);0;0;0;1;0;1;1
3959;-33.0439312;-71.6507011;2;2;2;2;3;3;2;2;4;2;2;2;4;1;2;2;3;3;0;1;1;1;1;0;4;0;1;0;1;1;0;3;0;0;0;0;0;0;0;No;S?;No;7;1;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;37;30-44;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;1;1
3960;-33.0438996;-71.6513986;3;4;5;3;3;2;4;3;5;4;4;3;3;4;4;3;3;4;1;0;1;1;1;0;4;1;1;0;0;1;0;3;1;1;0;0;0;1;3;S?;S?;S?;7;6;7;3;3;3;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;18;18-29;4;Media completa;No;No;No;21;using only (2);0;0;0;1;0;1;1
3962;-33.0438655;-71.6511347;5;5;4;4;1;2;1;4;4;4;4;4;5;3;4;3;3;3;1;1;1;1;1;0;5;0;1;0;0;1;1;3;1;1;0;0;0;1;3;S?;S?;S?;7;4;3;4;4;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;56;45-59;4;Superior tecnica completa;No;No;Yes;21;using only (2);0;0;0;1;0;1;1
3963;-33.043859;-71.6516346;2;2;2;2;2;2;1;2;1;2;1;2;2;1;2;2;4;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;1;4;1;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;56;45-59;3;Media incompleta;No;No;No;21;using only (2);0;0;0;1;0;1;1
3964;-33.0438048;-71.6505506;2;2;2;2;1;;1;1;2;4;;2;4;4;2;2;2;3;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;7;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;50;45-59;3;Media completa;No;No;No;21;using only (2);0;0;0;1;0;1;1
756;-33.0497168;-71.6166358;2;2;2;4;2;1;1;2;2;1;4;4;4;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;S?;S?;S?;7;1;1;7;1;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;52;45-59;5;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
851;-33.0462008;-71.619619;4;4;4;4;1;2;2;2;4;4;3;4;4;3;3;3;3;3;1;0;1;1;1;0;4;1;1;1;0;1;0;4;1;1;0;0;0;0;2;S?;S?;;7;6;5;4;4;4;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;19;18-29;3;Universitaria inompleta;No;No;No;20;master only (1);0;0;1;0;0;0;0
853;-33.0461955;-71.6196188;4;4;5;4;1;1;4;2;3;4;2;4;4;3;3;3;4;4;1;1;1;1;1;1;6;1;1;0;1;1;0;4;1;1;0;0;1;0;3;S?;S?;;4;3;6;5;5;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;20;18-29;3;Universitaria inompleta;No;No;Yes;20;master only (1);0;0;1;0;0;0;0
3916;-33.0474849;-71.6171483;;;;;1;1;1;1;3;4;3;4;5;4;4;4;4;4;1;0;1;1;1;0;4;0;0;1;1;1;1;4;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;70;60 or more;2;Media incompleta;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
3925;-33.0471417;-71.6158831;4;5;2;2;4;3;4;4;3;2;4;2;3;3;3;2;3;3;1;0;1;1;1;0;4;0;1;0;0;1;1;3;1;1;0;0;0;0;2;S?;S?;S?;5;5;6;4;3;2;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;33;30-44;4;Superior tecnica completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
3927;-33.0470743;-71.6164679;1;1;1;1;1;2;2;1;5;1;5;3;3;1;1;1;1;1;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;2;Media incompleta;No;No;No;21;using only (2);0;0;0;1;0;0;0
3928;-33.0470606;-71.6163903;5;5;5;5;3;4;2;2;2;4;2;3;3;4;4;4;4;4;1;1;1;1;1;1;6;0;1;0;0;0;0;1;0;0;0;0;0;0;0;S?;S?;S?;6;6;6;6;6;6;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;62;60 or more;3;Media completa;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
3929;-33.0470535;-71.6167169;5;5;5;5;1;5;1;1;5;1;3;3;1;4;4;3;4;3;0;0;1;1;1;0;3;0;1;0;0;1;0;2;1;1;1;0;1;1;5;S?;S?;S?;7;1;7;4;7;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;38;30-44;3;Media completa;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
3931;-33.0470465;-71.6164355;2;2;1;1;5;1;5;5;5;1;5;2;2;2;3;3;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;62;60 or more;2;Media incompleta;No;No;No;21;using only (2);0;0;0;1;0;0;0
3932;-33.0470415;-71.6167183;1;1;1;1;5;1;5;5;5;1;5;2;2;1;2;1;1;1;0;0;1;1;0;0;2;1;0;0;1;1;1;4;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;55;45-59;2;Basica completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
3934;-33.0467495;-71.6201719;5;5;5;5;4;2;1;3;5;5;2;5;5;4;4;4;4;4;1;1;1;1;1;1;6;1;1;1;1;1;1;6;1;1;1;1;1;1;6;S?;S?;S?;7;6;3;5;7;6;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;58;45-59;5;Postgrado;No;No;Yes;21;using only (2);0;0;0;1;0;0;0
876;-33.0456636;-71.5978336;4;4;4;2;2;4;2;2;4;4;3;2;4;1;3;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;5;S?;S?;S?;7;7;7;3;4;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;29;18-29;3;Media completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
891;-33.0454333;-71.5978039;2;2;1;1;2;2;1;2;4;3;4;3;4;2;3;3;4;3;1;1;1;1;0;0;4;1;1;0;1;1;1;5;0;0;0;0;0;0;0;S?;S?;S?;6;4;7;1;1;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;31;30-44;2;Universitaria completa;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
909;-33.0451373;-71.5971105;;;;;1;2;2;2;4;2;2;4;4;1;2;3;1;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;68;60 or more;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
910;-33.0451361;-71.5975747;;3;3;3;4;4;2;2;2;2;2;2;4;1;1;;;;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;S?;No;S?;7;4;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;47;45-59;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
918;-33.045069;-71.5961542;4;2;4;2;2;2;1;3;5;4;2;4;3;2;3;3;3;3;1;0;1;1;1;0;4;1;0;0;0;0;1;2;0;1;0;0;0;0;1;S?;S?;S?;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;70;60 or more;5;Universitaria completa;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
3955;-33.0442554;-71.5969582;2;3;5;2;2;2;1;3;3;3;4;2;2;2;3;3;4;3;1;0;1;1;1;0;4;0;0;0;0;0;0;0;0;1;0;0;0;0;1;S?;No;S?;7;4;7;4;4;4;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;4;Universitaria completa;No;No;No;21;using only (2);0;0;0;1;0;0;0
3957;-33.0442119;-71.5993247;4;3;4;2;2;2;1;4;5;4;2;4;5;3;4;4;4;4;1;1;1;1;1;1;6;1;1;0;0;1;1;4;1;1;1;0;0;1;4;S?;S?;S?;7;7;5;4;6;4;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;31;30-44;3;Universitaria inompleta;No;Yes;No;21;using only (2);0;0;0;1;0;0;0
753;-33.049762;-71.6495903;2;2;2;2;2;2;2;2;2;2;2;4;4;2;3;3;3;3;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;7;4;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;35;30-44;3;Media tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
771;-33.0491023;-71.6498647;2;2;2;2;2;1;2;3;1;3;2;5;4;1;4;4;4;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;1;1;0;0;0;1;3;S?;S?;S?;7;4;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;38;30-44;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
772;-33.0490661;-71.6501493;1;1;1;1;2;2;2;2;4;5;4;3;4;1;3;3;3;3;0;1;1;1;1;0;4;0;1;0;1;1;1;4;1;1;0;1;0;1;4;S?;S?;S?;7;2;7;2;2;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;44;30-44;2;Superior tecnica completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
773;-33.0490517;-71.6504306;2;2;2;2;1;2;1;1;4;4;2;2;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;No;7;4;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;60;60 or more;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;0
775;-33.0489587;-71.6502406;4;4;4;2;1;1;1;1;4;4;5;4;4;3;3;3;4;3;0;0;1;1;1;1;4;0;0;0;0;1;0;1;1;1;1;1;0;1;5;S?;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;55;45-59;3;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;1;0
778;-33.048833;-71.6498385;;;;;2;4;2;2;4;2;4;2;2;1;1;1;1;1;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;60;60 or more;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;0
782;-33.0487018;-71.6504323;;;;;2;4;2;2;2;4;2;4;4;4;4;4;4;4;1;0;1;1;1;0;4;0;0;0;0;0;0;0;;;;;;;;S?;S?;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;65;60 or more;3;Media completa;No;No;Yes;19;master only (1);0;1;0;0;0;1;0
787;-33.0484687;-71.6503734;;;;;4;2;2;2;3;3;3;3;3;2;2;2;2;2;1;0;1;1;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;61;60 or more;2;Basica completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
840;-33.0465382;-71.6500896;3;3;4;3;3;3;2;2;4;3;3;3;2;2;2;3;3;3;0;0;1;0;0;0;1;0;1;0;1;1;0;3;0;0;0;0;0;0;0;S?;S?;S?;4;3;5;1;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;24;18-29;3;Media tecnica completa;No;No;Yes;19;master only (1);0;1;0;0;0;1;0
844;-33.0465042;-71.6501235;;;;;1;1;1;1;5;4;5;5;5;1;2;2;1;3;0;0;1;1;0;0;2;0;1;1;1;1;0;4;1;0;0;0;0;0;1;S?;S?;No;1;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;36;30-44;3;Superior tecnica incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;0
845;-33.0464672;-71.6501249;1;1;1;1;1;1;4;1;5;5;4;4;3;1;2;3;4;4;1;1;1;1;1;0;5;0;0;0;0;1;0;1;0;0;0;0;0;0;0;S?;S?;No;7;1;6;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;28;18-29;4;Universitaria inompleta;Yes;No;No;19;master only (1);0;1;0;0;0;1;0
846;-33.0464672;-71.6501249;4;4;4;2;2;2;1;2;4;4;4;4;5;3;3;2;3;3;0;1;1;1;1;1;5;1;0;1;1;1;1;5;1;1;0;0;0;0;2;S?;No;S?;6;7;7;2;4;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;21;18-29;3;Superior tecnica incompleta;No;No;Yes;19;master only (1);0;1;0;0;0;1;0
847;-33.0463836;-71.6504753;1;1;2;2;2;4;2;2;2;4;2;4;3;1;2;2;2;2;0;0;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;60;60 or more;2;Media completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
856;-33.046178;-71.6498551;;;;;1;2;2;2;1;3;3;2;2;1;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;;;;;;;No;No;No;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;67;60 or more;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;1;0
861;-33.0459356;-71.6494476;2;2;2;2;2;2;2;2;4;3;2;2;4;1;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;S?;No;No;7;7;5;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;64;60 or more;;Media completa;No;No;No;19;master only (1);0;1;0;0;0;1;0
1025;-33.0433449;-71.6247577;1;1;1;1;4;2;5;4;4;4;4;2;4;1;1;1;1;3;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;No;No;No;1;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;2;Media incompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
1026;-33.0433449;-71.6247577;3;4;4;2;2;2;2;2;4;2;4;4;4;3;3;3;3;3;1;1;1;1;1;0;5;0;0;0;0;0;1;1;1;1;0;0;0;1;3;S?;No;S?;2;6;6;1;1;1;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;46;45-59;4;Universitaria completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
1027;-33.0433449;-71.6247577;4;4;4;2;2;2;2;2;5;4;4;4;4;2;2;2;3;3;0;0;1;1;1;0;3;1;1;0;1;1;0;4;1;1;0;1;0;0;3;S?;S?;No;6;6;6;4;3;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;28;18-29;4;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
1028;-33.0433449;-71.6247577;4;4;4;5;2;2;1;1;4;2;2;3;4;1;3;3;3;3;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;1;0;1;3;No;No;No;4;4;4;1;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;64;60 or more;2;Media completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
809;-33.0477249;-71.5797013;3;3;2;1;1;1;1;1;2;3;2;5;4;2;2;3;4;4;0;0;1;1;1;0;3;0;0;0;0;1;0;1;1;0;0;0;0;0;1;S?;S?;No;7;3;5;1;1;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;25;18-29;3;Universitaria inompleta;No;Yes;No;19;master only (1);0;1;0;0;0;0;0
821;-33.047026;-71.579557;5;1;4;1;1;1;1;1;2;4;2;4;5;4;3;3;4;3;0;0;1;1;1;0;3;0;1;0;1;1;0;3;1;1;0;1;0;1;4;S?;S?;S?;7;3;7;2;1;1;7;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;28;18-29;4;Universitaria inompleta;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
839;-33.046554;-71.5793666;3;3;3;3;2;1;1;5;3;3;3;3;3;1;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;4;1;4;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;20;18-29;3;Universitaria inompleta;No;No;No;19;master only (1);0;1;0;0;0;0;0
841;-33.0465071;-71.5791114;3;3;4;2;1;1;1;2;5;2;3;4;4;3;3;3;3;3;0;1;1;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;S?;S?;S?;7;4;5;3;3;3;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Masculine;66;60 or more;5;Universitaria completa;No;No;Yes;19;master only (1);0;1;0;0;0;0;0
860;-33.0459397;-71.5801268;4;4;2;2;1;3;1;4;5;1;2;4;4;1;1;1;1;2;0;0;1;1;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;S?;S?;S?;1;1;7;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;57;45-59;3;Media completa;No;No;No;19;master only (1);0;1;0;0;0;0;0
869;-33.045768;-71.5792979;5;5;5;1;1;1;1;5;5;5;1;5;5;4;3;2;3;3;1;0;1;1;1;0;4;0;0;0;0;1;1;2;1;1;1;1;1;1;6;S?;S?;;7;7;7;4;7;5;6;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;Femenine;59;45-59;4;Universitaria completa;Yes;No;No;19;master only (1);0;1;0;0;0;0;0
